seed	phenomenon	figure_stem	label	title	language	clause_wo	np_wo	alignment	comp_system	strategy	anc_choice_word_order	anc_iv_order	anc_tv_order	n_pairs	accuracy	ties	tie_rate	mean_delta_good_minus_bad	score_mode
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	30_sov_ng_er_d_ep	sov	ng	erg-abs	deranking	erg-poss	vos	VS	AVP	100	1.0	0	0.0	2.7205598020553587	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	31_sov_ng_er_d_no	sov	ng	erg-abs	deranking	nomn	ovs	VS	PVA	100	1.0	0	0.0	2.988672289848328	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	32_svo_gn_ac_b_se	svo	gn	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.885893394947052	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	33_svo_gn_ac_b_pa	svo	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.8950623202323915	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	34_svo_gn_ac_b_ep	svo	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.892387547492981	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	35_svo_gn_ac_b_no	svo	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	3.0799571204185487	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	36_svo_gn_ac_d_se	svo	gn	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.876320505142212	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	37_svo_gn_ac_d_pa	svo	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	3.084344534873962	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	38_svo_gn_ac_d_ep	svo	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	3.031622140407562	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	39_svo_gn_ac_d_no	svo	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	3.049877212047577	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	40_svo_gn_er_b_se	svo	gn	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.0898971366882324	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	41_svo_gn_er_b_pa	svo	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.441025319099426	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	42_svo_gn_er_b_ep	svo	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.1823660135269165	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	43_svo_gn_er_b_no	svo	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	2.3477887988090513	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	44_svo_gn_er_d_se	svo	gn	erg-abs	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.61977885723114	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	45_svo_gn_er_d_pa	svo	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	2.808073878288269	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	46_svo_gn_er_d_ep	svo	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	2.838109335899353	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	47_svo_gn_er_d_no	svo	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	2.7851457452774047	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	48_svo_ng_ac_b_se	svo	ng	nom-acc	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.819244768619537	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	49_svo_ng_ac_b_pa	svo	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.9738957858085633	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	50_svo_ng_ac_b_ep	svo	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.958183991909027	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	51_svo_ng_ac_b_no	svo	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	2.9366536116600037	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	52_svo_ng_ac_d_se	svo	ng	nom-acc	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.944936664104462	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	53_svo_ng_ac_d_pa	svo	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.8468153214454652	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	54_svo_ng_ac_d_ep	svo	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	3.2155766463279725	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	55_svo_ng_ac_d_no	svo	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	3.1196058416366577	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	56_svo_ng_er_b_se	svo	ng	erg-abs	balancing	sent	svo	SV	AVP	100	1.0	0	0.0	2.4377756667137147	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	57_svo_ng_er_b_pa	svo	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.1725600576400756	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	58_svo_ng_er_b_ep	svo	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.1501781439781187	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	59_svo_ng_er_b_no	svo	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	2.457892606258392	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	60_svo_ng_er_d_se	svo	ng	erg-abs	deranking	sent	svo	SV	AVP	100	1.0	0	0.0	2.5759672951698303	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	61_svo_ng_er_d_pa	svo	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	2.6634606432914736	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	62_svo_ng_er_d_ep	svo	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	2.571665396690369	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	63_svo_ng_er_d_no	svo	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	2.6651589250564576	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	64_vos_gn_ac_b_se	vos	gn	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	4.619472594261169	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	65_vos_gn_ac_b_pa	vos	gn	nom-acc	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	4.7446717619895935	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	66_vos_gn_ac_b_ep	vos	gn	nom-acc	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	4.948189163208008	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	67_vos_gn_ac_b_no	vos	gn	nom-acc	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	4.7558145380020145	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	68_vos_gn_ac_d_se	vos	gn	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	5.136081974506379	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	69_vos_gn_ac_d_pa	vos	gn	nom-acc	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	5.151867423057556	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	70_vos_gn_ac_d_ep	vos	gn	nom-acc	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	5.438438191413879	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	71_vos_gn_ac_d_no	vos	gn	nom-acc	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	5.354270389080048	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	72_vos_gn_er_b_se	vos	gn	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	4.801094317436219	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	73_vos_gn_er_b_pa	vos	gn	erg-abs	balancing	poss-acc	svo	SV	AVP	100	1.0	0	0.0	4.651870791912079	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	74_vos_gn_er_b_ep	vos	gn	erg-abs	balancing	erg-poss	sov	SV	PVA	100	1.0	0	0.0	4.806700341701507	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	75_vos_gn_er_b_no	vos	gn	erg-abs	balancing	nomn	svo	SV	AVP	100	1.0	0	0.0	4.520900900363922	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	76_vos_gn_er_d_se	vos	gn	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	5.228161842823028	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	77_vos_gn_er_d_pa	vos	gn	erg-abs	deranking	poss-acc	svo	SV	AVP	100	1.0	0	0.0	5.023323996067047	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	78_vos_gn_er_d_ep	vos	gn	erg-abs	deranking	erg-poss	sov	SV	PVA	100	1.0	0	0.0	4.994367871284485	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	79_vos_gn_er_d_no	vos	gn	erg-abs	deranking	nomn	svo	SV	AVP	100	1.0	0	0.0	4.956974308490754	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	80_vos_ng_ac_b_se	vos	ng	nom-acc	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	4.745067889690399	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	81_vos_ng_ac_b_pa	vos	ng	nom-acc	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	4.844333097934723	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	82_vos_ng_ac_b_ep	vos	ng	nom-acc	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	4.838676226139069	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	83_vos_ng_ac_b_no	vos	ng	nom-acc	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	4.980870559215545	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	84_vos_ng_ac_d_se	vos	ng	nom-acc	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	5.180583381652832	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	85_vos_ng_ac_d_pa	vos	ng	nom-acc	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	5.428886749744415	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	86_vos_ng_ac_d_ep	vos	ng	nom-acc	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	5.051430852413177	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	87_vos_ng_ac_d_no	vos	ng	nom-acc	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	5.367640516757965	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	88_vos_ng_er_b_se	vos	ng	erg-abs	balancing	sent	vos	VS	VPA	100	1.0	0	0.0	4.507419247627258	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	89_vos_ng_er_b_pa	vos	ng	erg-abs	balancing	poss-acc	vos	VS	VPA	100	1.0	0	0.0	4.454505121707916	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	90_vos_ng_er_b_ep	vos	ng	erg-abs	balancing	erg-poss	vos	VS	VPA	100	1.0	0	0.0	4.446000294685364	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	91_vos_ng_er_b_no	vos	ng	erg-abs	balancing	nomn	vos	VS	VPA	100	1.0	0	0.0	4.543132152557373	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	92_vos_ng_er_d_se	vos	ng	erg-abs	deranking	sent	vos	VS	VPA	100	1.0	0	0.0	5.0212703442573545	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	93_vos_ng_er_d_pa	vos	ng	erg-abs	deranking	poss-acc	vos	VS	VPA	100	1.0	0	0.0	4.8312662315368655	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	94_vos_ng_er_d_ep	vos	ng	erg-abs	deranking	erg-poss	vos	VS	VPA	100	1.0	0	0.0	5.235226418972015	bos_eos
seed_42	3_5_clausal_comp_V_order	18_3_5_clausal_comp_V_order	fig:heatmap-18-clausal-comp-v-order	3.5 Clausal complement--V order	95_vos_ng_er_d_no	vos	ng	erg-abs	deranking	nomn	vos	VS	VPA	100	1.0	0	0.0	5.0980279469490055	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	00_sov_gn_ac_b_se	sov	gn	nom-acc	balancing	sent	sov	SV	APV	100	0.78	0	0.0	0.5388653993606567	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	01_sov_gn_ac_b_pa	sov	gn	nom-acc	balancing	poss-acc	sov	SV	APV	100	0.78	0	0.0	0.5482995367050171	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	02_sov_gn_ac_b_ep	sov	gn	nom-acc	balancing	erg-poss	sov	SV	APV	100	0.77	0	0.0	0.5702991032600403	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	03_sov_gn_ac_b_no	sov	gn	nom-acc	balancing	nomn	sov	SV	APV	100	0.8	0	0.0	0.5956078338623046	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	04_sov_gn_ac_d_se	sov	gn	nom-acc	deranking	sent	sov	SV	APV	100	0.76	0	0.0	0.5440579652786255	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	05_sov_gn_ac_d_pa	sov	gn	nom-acc	deranking	poss-acc	sov	SV	APV	100	0.74	0	0.0	0.5443380355834961	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	06_sov_gn_ac_d_ep	sov	gn	nom-acc	deranking	erg-poss	sov	SV	APV	100	0.75	0	0.0	0.556056911945343	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	07_sov_gn_ac_d_no	sov	gn	nom-acc	deranking	nomn	sov	SV	APV	100	0.72	0	0.0	0.5225280976295471	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	08_sov_gn_er_b_se	sov	gn	erg-abs	balancing	sent	sov	SV	APV	100	0.76	0	0.0	0.4686150026321411	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	09_sov_gn_er_b_pa	sov	gn	erg-abs	balancing	poss-acc	sov	SV	APV	100	0.79	0	0.0	0.4588385272026062	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	10_sov_gn_er_b_ep	sov	gn	erg-abs	balancing	erg-poss	sov	SV	APV	100	0.78	0	0.0	0.4576752853393555	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	11_sov_gn_er_b_no	sov	gn	erg-abs	balancing	nomn	sov	SV	APV	100	0.79	0	0.0	0.48083479404449464	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	12_sov_gn_er_d_se	sov	gn	erg-abs	deranking	sent	sov	SV	APV	100	0.73	0	0.0	0.42837961196899416	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	13_sov_gn_er_d_pa	sov	gn	erg-abs	deranking	poss-acc	sov	SV	APV	100	0.73	0	0.0	0.39916414976119996	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	14_sov_gn_er_d_ep	sov	gn	erg-abs	deranking	erg-poss	sov	SV	APV	100	0.78	0	0.0	0.41671664953231813	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	15_sov_gn_er_d_no	sov	gn	erg-abs	deranking	nomn	sov	SV	APV	100	0.76	0	0.0	0.44474841833114626	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	16_sov_ng_ac_b_se	sov	ng	nom-acc	balancing	sent	sov	SV	APV	100	0.74	0	0.0	0.5633839082717895	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	17_sov_ng_ac_b_pa	sov	ng	nom-acc	balancing	poss-acc	ovs	VS	PVA	100	0.76	0	0.0	0.5784825706481933	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	18_sov_ng_ac_b_ep	sov	ng	nom-acc	balancing	erg-poss	vos	VS	AVP	100	0.75	0	0.0	0.5392184376716613	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	19_sov_ng_ac_b_no	sov	ng	nom-acc	balancing	nomn	ovs	VS	PVA	100	0.76	0	0.0	0.5599727392196655	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	20_sov_ng_ac_d_se	sov	ng	nom-acc	deranking	sent	sov	SV	APV	100	0.76	0	0.0	0.5095405626296997	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	21_sov_ng_ac_d_pa	sov	ng	nom-acc	deranking	poss-acc	ovs	VS	PVA	100	0.78	0	0.0	0.5587002563476563	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	22_sov_ng_ac_d_ep	sov	ng	nom-acc	deranking	erg-poss	vos	VS	AVP	100	0.75	0	0.0	0.5469457244873047	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	23_sov_ng_ac_d_no	sov	ng	nom-acc	deranking	nomn	ovs	VS	PVA	100	0.77	0	0.0	0.5152583765983582	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	24_sov_ng_er_b_se	sov	ng	erg-abs	balancing	sent	sov	SV	APV	100	0.81	0	0.0	0.4838711619377136	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	25_sov_ng_er_b_pa	sov	ng	erg-abs	balancing	poss-acc	ovs	VS	PVA	100	0.76	0	0.0	0.4310813093185425	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	26_sov_ng_er_b_ep	sov	ng	erg-abs	balancing	erg-poss	vos	VS	AVP	100	0.77	0	0.0	0.4450523066520691	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	27_sov_ng_er_b_no	sov	ng	erg-abs	balancing	nomn	ovs	VS	PVA	100	0.77	0	0.0	0.470282826423645	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	28_sov_ng_er_d_se	sov	ng	erg-abs	deranking	sent	sov	SV	APV	100	0.77	0	0.0	0.4391342329978943	bos_eos
seed_42	3_6_clausal_CV_valency	19_3_6_clausal_CV_valency	fig:heatmap-19-clausal-cv-valency	3.6 Clausal complement CV valency	29_sov_ng_er_d_pa	sov	ng	erg-abs	deranking	poss-acc	ovs	VS	PVA	100	0.76	0	0.0	0.4251831412315369	bos_eos
